alpha,chi,initial,final,q,eta_abs_M,landau_zener_z,depletion_probability
0.4,0.684926173634467,32+2,32+0,0.004216965034285823,3.915419750335133e-10,0.23286312695653583,0.7684876774875973
0.4,0.684926173634467,32+2,32+0,0.005623413251903491,5.213993734834459e-10,0.3098044759453316,0.8572355102698763
0.4,0.684926173634467,32+2,32+0,0.007498942093324558,6.940028954404455e-10,0.41184991781255764,0.9248094222957757
0.4,0.684926173634467,32+2,32+0,0.01,9.231760039679613e-10,0.5469458842959659,0.967824897636066
0.4,0.684926173634467,32+2,32+0,0.01333521432163324,1.2270231205298077e-09,0.7253674945364369,0.9895129947548956
0.4,0.684926173634467,32+2,32+0,0.01778279410038923,1.629111376323457e-09,0.9602584564054533,0.9976028669648501
0.4,0.684926173634467,32+2,32+0,0.023713737056616554,2.1598686961843642e-09,1.2681844679517427,0.9996537113962933
0.4,0.684926173634467,32+2,32+0,0.03162277660168379,2.858149615503652e-09,1.6695974706427321,0.9999721976580065
0.4,0.684926173634467,32+2,32+0,0.042169650342858224,3.7728319350149005e-09,2.1890177285298873,0.9999989365625604
0.4,0.684926173634467,32+2,32+0,0.05623413251903491,4.964159001180335e-09,2.8546069495334,0.9999999837638313
0.4,0.684926173634467,32+2,32+0,0.07498942093324558,6.504316873732026e-09,3.6966329566507663,0.9999999999181907
0.4,0.684926173634467,32+2,32+0,0.1,8.47643421825128e-09,4.744154671668332,0.9999999999998866
0.4,0.684926173634467,32+2,32+0,0.1333521432163324,1.0970868535979259e-08,6.019196637421532,1.0
0.4,0.684926173634467,32+2,32+0,0.1778279410038923,1.4077451135027364e-08,7.527952912165446,1.0
0.4,0.684926173634467,32+2,32+0,0.23713737056616552,1.7872609033793973e-08,9.249468372511432,1.0
0.4,0.684926173634467,32+2,32+0,0.31622776601683794,2.240138309201413e-08,11.12401506104494,1.0
0.4,0.684926173634467,32+2,32+0,0.4216965034285822,2.765661256839663e-08,13.045733110020986,1.0
0.4,0.684926173634467,32+2,32+0,0.5623413251903491,3.3560618872188174e-08,14.865748498115364,1.0
0.4,0.684926173634467,32+2,32+0,0.7498942093324559,3.9957111649205594e-08,16.410695666077732,1.0
0.4,0.684926173634467,32+2,32+0,1.0,4.662038820038204e-08,17.5158004518495,1.0
0.4,0.684926173634467,32+2,30+0,0.0001,6.25435038168275e-08,0.011777288116452548,0.07132726943708176
0.4,0.684926173634467,32+2,30+0,0.0001333521432163324,8.340032148099195e-08,0.015704393235015494,0.09396162093043048
0.4,0.684926173634467,32+2,30+0,0.00017782794100389227,1.1121117059817795e-07,0.02094059289268405,0.12328527587462132
0.4,0.684926173634467,32+2,30+0,0.00023713737056616554,1.4829368583848394e-07,0.027921969800615048,0.1609113448008475
0.4,0.684926173634467,32+2,30+0,0.00031622776601683794,1.977371729166503e-07,0.03722963868008969,0.20857544146043183
0.4,0.684926173634467,32+2,30+0,0.00042169650342858224,2.6365895903303333e-07,0.04963779815021639,0.26793317925638177
0.4,0.684926173634467,32+2,30+0,0.0005623413251903491,3.5154545044637414e-07,0.0661775609388083,0.34019165899851495
0.4,0.684926173634467,32+2,30+0,0.0007498942093324559,4.687055348808672e-07,0.08822163258105173,0.42553313845357194
0.4,0.684926173634467,32+2,30+0,0.001,6.248727089631288e-07,0.11759645122286283,0.5223515582034487
0.4,0.684926173634467,32+2,30+0,0.001333521432163324,8.330036027687024e-07,0.1567303438726957,0.626473301042004
0.4,0.684926173634467,32+2,30+0,0.0017782794100389228,1.1103349846751268e-06,0.20884864407112233,0.730782245846989
0.4,0.684926173634467,32+2,30+0,0.0023713737056616554,1.4797794081534773e-06,0.2782295497136232,0.8259073793464593
0.4,0.684926173634467,32+2,30+0,0.0031622776601683794,1.97176177081199e-06,0.3705376621357246,0.9025247514749262
0.4,0.684926173634467,32+2,30+0,0.004216965034285823,2.6266250449687395e-06,0.4932552940058638,0.9549153937686833
0.4,0.684926173634467,32+2,30+0,0.005623413251903491,3.4977620284655493e-06,0.6562339854487561,0.9838080283289551
0.4,0.684926173634467,32+2,30+0,0.007498942093324558,4.655657637444028e-06,0.8723886643283011,0.9958364185010598
0.4,0.684926173634467,32+2,30+0,0.01,6.193045363090018e-06,1.158551619956814,0.9993103970192023
0.4,0.684926173634467,32+2,30+0,0.01333521432163324,8.231377131055817e-06,1.5364878134898925,0.9999358340366908
0.4,0.684926173634467,32+2,30+0,0.01778279410038923,1.0928750976771843e-05,2.034038507626399,0.9999971841344486
0.4,0.684926173634467,32+2,30+0,0.023713737056616554,1.4489289968862835e-05,2.6862934925286126,0.9999999532513194
0.4,0.684926173634467,32+2,30+0,0.03162277660168379,1.917364635479272e-05,3.5365744762460474,0.9999999997763531
0.4,0.684926173634467,32+2,30+0,0.042169650342858224,2.5309712579653298e-05,4.636820768414714,0.9999999999997775
0.4,0.684926173634467,32+2,30+0,0.05623413251903491,3.330162585656677e-05,6.046685057295882,1.0
0.4,0.684926173634467,32+2,30+0,0.07498942093324558,4.363364004458271e-05,7.830281245879153,1.0
0.4,0.684926173634467,32+2,30+0,0.1,5.6863416515644716e-05,10.04916251863196,1.0
0.4,0.684926173634467,32+2,30+0,0.1333521432163324,7.359711065255815e-05,12.749981699011672,1.0
0.4,0.684926173634467,32+2,30+0,0.1778279410038923,9.443734791760597e-05,15.945859164063963,1.0
0.4,0.684926173634467,32+2,30+0,0.23713737056616552,0.00011989683226959166,19.592407355813926,1.0
0.4,0.684926173634467,32+2,30+0,0.31622776601683794,0.00015027771637099005,23.563109330252743,1.0
0.4,0.684926173634467,32+2,30+0,0.4216965034285822,0.00018553196301604707,27.63373061595326,1.0
0.4,0.684926173634467,32+2,30+0,0.5623413251903491,0.00022513847218243928,31.488923308256354,1.0
0.4,0.684926173634467,32+2,30+0,0.7498942093324559,0.0002680487837183546,34.76146104111541,1.0
0.4,0.684926173634467,32+2,30+0,1.0,0.0003127487908360459,37.102315916412515,1.0
0.4,0.49569765486450124,43+3,43+1,0.0001,1.8847184403560264e-13,0.01353128593920205,0.08150569713792569
0.4,0.49569765486450124,43+3,43+1,0.0001333521432163324,2.513228620628622e-13,0.018043256924979816,0.10717896489281249
0.4,0.49569765486450124,43+3,43+1,0.00017782794100389227,3.3512951978806783e-13,0.024059286600239784,0.14029756555492848
0.4,0.49569765486450124,43+3,43+1,0.00023713737056616554,4.4687589794570474e-13,0.03208040370771624,0.18255129243974236
0.4,0.49569765486450124,43+3,43+1,0.00031622776601683794,5.958714708906486e-13,0.0427742686951612,0.23567230115717755
0.4,0.49569765486450124,43+3,43+1,0.00042169650342858224,7.945236063364482e-13,0.05703038199640183,0.30115929895602267
0.4,0.49569765486450124,43+3,43+1,0.0005623413251903491,1.0593653259657674e-12,0.07603342050968762,0.3798116585869544
0.4,0.49569765486450124,43+3,43+1,0.0007498942093324559,1.4124216118017199e-12,0.1013605275402744,0.4710529662478976
0.4,0.49569765486450124,43+3,43+1,0.001,1.88302388831175e-12,0.13511015364471526,0.572124122897909
0.4,0.49569765486450124,43+3,43+1,0.001333521432163324,2.5102163377657985e-12,0.18007227787254876,0.6774275415309715
0.4,0.49569765486450124,43+3,43+1,0.0017782794100389228,3.345941133580365e-12,0.23995258441484157,0.7785739383816279
0.4,0.49569765486450124,43+3,43+1,0.0023713737056616554,4.459244154875133e-12,0.3196664254694714,0.8658133298619477
0.4,0.49569765486450124,43+3,43+1,0.0031622776601683794,5.941809368918906e-12,0.4257220344807323,0.9310856212077749
0.4,0.49569765486450124,43+3,43+1,0.004216965034285823,7.915208384634228e-12,0.5667160689475358,0.9715834079629924
0.4,0.49569765486450124,43+3,43+1,0.005623413251903491,1.054033783321945e-11,0.7539672641382179,0.9912378681005662
0.4,0.49569765486450124,43+3,43+1,0.007498942093324558,1.4029600623229393e-11,1.002313975035915,0.9981595118453853
0.4,0.49569765486450124,43+3,43+1,0.01,1.8662444675248138e-11,1.3310953328093829,0.9997667777362836
0.4,0.49569765486450124,43+3,43+1,0.01333521432163324,2.4804859532432755e-11,1.765317765928398,0.9999847635298104
0.4,0.49569765486450124,43+3,43+1,0.01778279410038923,3.293326602920347e-11,2.336968951247064,0.9999995802510229
0.4,0.49569765486450124,43+3,43+1,0.023713737056616554,4.3662779226375917e-11,3.0863646201576613,0.9999999962149276
0.4,0.49569765486450124,43+3,43+1,0.03162277660168379,5.7778862149421514e-11,4.0632784058766225,0.9999999999918282
0.4,0.49569765486450124,43+3,43+1,0.042169650342858224,7.626960292900827e-11,5.327384967223568,0.9999999999999971
0.4,0.49569765486450124,43+3,43+1,0.05623413251903491,1.003528496413109e-10,6.9472210992504655,1.0
0.4,0.49569765486450124,43+3,43+1,0.07498942093324558,1.314878780260406e-10,8.996449222834892,1.0
0.4,0.49569765486450124,43+3,43+1,0.1,1.7135517383636923e-10,11.545789671152153,1.0
0.4,0.49569765486450124,43+3,43+1,0.1333521432163324,2.217813571974505e-10,14.648843297627176,1.0
0.4,0.49569765486450124,43+3,43+1,0.1778279410038923,2.84582410988528e-10,18.32068450408145,1.0
0.4,0.49569765486450124,43+3,43+1,0.23713737056616552,3.6130334395812114e-10,22.510315069773306,1.0
0.4,0.49569765486450124,43+3,43+1,0.31622776601683794,4.528546786385727e-10,27.07237581450691,1.0
0.4,0.49569765486450124,43+3,43+1,0.4216965034285822,5.590916572181474e-10,31.7492369070083,1.0
0.4,0.49569765486450124,43+3,43+1,0.5623413251903491,6.784439698142726e-10,36.17858551039361,1.0
0.4,0.49569765486450124,43+3,43+1,0.7498942093324559,8.077521321296081e-10,39.93850403937002,1.0
0.4,0.49569765486450124,43+3,43+1,1.0,9.424534561000309e-10,42.62798368414255,1.0
0.4,0.49569765486450124,43+3,41+1,0.0001,3.7471116837505584e-09,0.3636053601919886,0.8981852055429356
0.4,0.49569765486450124,43+3,41+1,0.0001333521432163324,4.9966871054303766e-09,0.48484859182798123,0.9524699695819341
0.4,0.49569765486450124,43+3,41+1,0.00017782794100389227,6.662893046933665e-09,0.6465080709659701,0.9827876824091741
0.4,0.49569765486450124,43+3,41+1,0.00023713737056616554,8.884583832386963e-09,0.8620471696229961,0.9955568962780321
0.4,0.49569765486450124,43+3,41+1,0.00031622776601683794,1.1846846206726777e-08,1.149406896412844,0.9992696133624206
0.4,0.49569765486450124,43+3,41+1,0.00042169650342858224,1.5796357824973277e-08,1.5324894234635653,0.9999342015995313
0.4,0.49569765486450124,43+3,41+1,0.0005623413251903491,2.1061820722339244e-08,2.0431287443981256,0.999997340457673
0.4,0.49569765486450124,43+3,41+1,0.0007498942093324559,2.8081125597541552e-08,2.7237049967850164,0.9999999630441994
0.4,0.49569765486450124,43+3,41+1,0.001,3.7437426522666666e-08,3.6306066032685336,0.9999999998761282
0.4,0.49569765486450124,43+3,41+1,0.001333521432163324,4.990698221325272e-08,4.838804364243676,0.9999999999999375
0.4,0.49569765486450124,43+3,41+1,0.0017782794100389228,6.652248339233205e-08,6.44787541089403,1.0
0.4,0.49569765486450124,43+3,41+1,0.0023713737056616554,8.865666889889709e-08,8.589902415510327,1.0
0.4,0.49569765486450124,43+3,41+1,0.0031622776601683794,1.181323577684566e-07,11.439771089351558,1.0
0.4,0.49569765486450124,43+3,41+1,0.004216965034285823,1.5736658156631948e-07,15.228486139611373,1.0
0.4,0.49569765486450124,43+3,41+1,0.005623413251903491,2.0955821410689766e-07,20.260198467590104,1.0
0.4,0.49569765486450124,43+3,41+1,0.007498942093324558,2.789301536399587e-07,26.933636282309582,1.0
0.4,0.49569765486450124,43+3,41+1,0.01,3.7103825692266663e-07,35.768470203843165,1.0
0.4,0.49569765486450124,43+3,41+1,0.01333521432163324,4.931589619837987e-07,47.4366593846116,1.0
0.4,0.49569765486450124,43+3,41+1,0.01778279410038923,6.547642516766713e-07,62.79775928863357,1.0
0.4,0.49569765486450124,43+3,41+1,0.023713737056616554,8.680835645310939e-07,82.93511233437243,1.0
0.4,0.49569765486450124,43+3,41+1,0.03162277660168379,1.1487331200145327e-06,109.18620853682317,1.0
0.4,0.49569765486450124,43+3,41+1,0.042169650342858224,1.5163576379945448e-06,143.15459288882198,1.0
0.4,0.49569765486450124,43+3,41+1,0.05623413251903491,1.9951698213213525e-06,186.6819488906102,1.0
0.4,0.49569765486450124,43+3,41+1,0.07498942093324558,2.6141823281034657e-06,241.7476930733398,1.0
0.4,0.49569765486450124,43+3,41+1,0.1,3.406805813562666e-06,310.25218378673827,1.0
0.4,0.49569765486450124,43+3,41+1,0.1333521432163324,4.409356310195798e-06,393.6357540267773,1.0
0.4,0.49569765486450124,43+3,41+1,0.1778279410038923,5.657938365603188e-06,492.3034749248048,1.0
0.4,0.49569765486450124,43+3,41+1,0.23713737056616552,7.183269142672997e-06,604.8849500155295,1.0
0.4,0.49569765486450124,43+3,41+1,0.31622776601683794,9.003451237242382e-06,727.4741664255416,1.0
0.4,0.49569765486450124,43+3,41+1,0.4216965034285822,1.1115606640182484e-05,853.1482353756469,1.0
0.4,0.49569765486450124,43+3,41+1,0.5623413251903491,1.3488515162938315e-05,972.1712832652671,1.0
0.4,0.49569765486450124,43+3,41+1,0.7498942093324559,1.605936137233063e-05,1073.2057700955431,1.0
0.4,0.49569765486450124,43+3,41+1,1.0,1.8737431974594665e-05,1145.4760051168425,1.0
0.42499999999999993,0.982148905124792,21+1,21-1,0.0001,3.4468771481246235e-09,0.0007314373100640516,0.0045852118316156215
0.42499999999999993,0.982148905124792,21+1,21-1,0.0001333521432163324,4.5963312688876485e-09,0.0009753331183229786,0.00610945960742453
0.42499999999999993,0.982148905124792,21+1,21-1,0.00017782794100389227,6.129033699066797e-09,0.001300531224601203,0.008138182903655578
0.42499999999999993,0.982148905124792,21+1,21-1,0.00023713737056616554,8.172713163382383e-09,0.0017341148726862645,0.010836621241307746
0.42499999999999993,0.982148905124792,21+1,21-1,0.00031622776601683794,1.0897626469046484e-08,0.002312174628111561,0.01442280203388094
0.42499999999999993,0.982148905124792,21+1,21-1,0.00042169650342858224,1.4530686407511022e-08,0.003082792676675446,0.01918336926804293
0.42499999999999993,0.982148905124792,21+1,21-1,0.0005623413251903491,1.9374258007987774e-08,0.00411000704755297,0.025493349851970843
0.42499999999999993,0.982148905124792,21+1,21-1,0.0007498942093324559,2.5831146302771042e-08,0.005479070647375855,0.033840182771922654
0.42499999999999993,0.982148905124792,21+1,21-1,0.001,3.443778057781655e-08,0.007303415786811694,0.04485174982502337
0.42499999999999993,0.982148905124792,21+1,21-1,0.001333521432163324,4.5908222396654426e-08,0.009733855535682422,0.059326920642436005
0.42499999999999993,0.982148905124792,21+1,21-1,0.0017782794100389228,6.119241890650654e-08,0.012970701652149043,0.07826482178371338
0.42499999999999993,0.982148905124792,21+1,21-1,0.0023713737056616554,8.155311926827591e-08,0.017279654824659568,0.1028850478114959
0.42499999999999993,0.982148905124792,21+1,21-1,0.0031622776601683794,1.0866709049851784e-07,0.023012519366946826,0.13462463964361604
0.42499999999999993,0.982148905124792,21+1,21-1,0.004216965034285823,1.447577013067606e-07,0.030633989918145484,0.1750883879977325
0.42499999999999993,0.982148905124792,21+1,21-1,0.005623413251903491,1.9276751812315536e-07,0.04075590376520651,0.22591755712188957
0.42499999999999993,0.982148905124792,21+1,21-1,0.007498942093324558,2.5658108261724974e-07,0.054180352187806174,0.2885322525259237
0.42499999999999993,0.982148905124792,21+1,21-1,0.01,3.4130909265736985e-07,0.07195271713593862,0.3637045344973928
0.42499999999999993,0.982148905124792,21+1,21-1,0.01333521432163324,4.536449670892632e-07,0.0954247278433533,0.4509530093285182
0.42499999999999993,0.982148905124792,21+1,21-1,0.01778279410038923,6.023017531877434e-07,0.12632548680766126,0.5478432840922736
0.42499999999999993,0.982148905124792,21+1,21-1,0.023713737056616554,7.985290148197199e-07,0.1668342717601388,0.6494495497982138
0.42499999999999993,0.982148905124792,21+1,21-1,0.03162277660168379,1.0566917334870602e-06,0.21964160986542636,0.7484337578749432
0.42499999999999993,0.982148905124792,21+1,21-1,0.042169650342858224,1.3948606104945667e-06,0.28797323089689003,0.8362458683332434
0.42499999999999993,0.982148905124792,21+1,21-1,0.05623413251903491,1.8353083238920244e-06,0.37553390979155116,0.905537197314713
0.42499999999999993,0.982148905124792,21+1,21-1,0.07498942093324558,2.404722914143837e-06,0.4863054885725243,0.9529030718861604
0.42499999999999993,0.982148905124792,21+1,21-1,0.1,3.1338380325813054e-06,0.624110773918865,0.9801867355673888
0.42499999999999993,0.982148905124792,21+1,21-1,0.1333521432163324,4.056059916618369e-06,0.7918471744155671,0.9930937089184326
0.42499999999999993,0.982148905124792,21+1,21-1,0.1778279410038923,5.204600263842431e-06,0.9903295409178036,0.9980155709148791
0.42499999999999993,0.982148905124792,21+1,21-1,0.23713737056616552,6.607715047320312e-06,1.2168011508520544,0.9995217548605013
0.42499999999999993,0.982148905124792,21+1,21-1,0.31622776601683794,8.282056405866932e-06,1.4634045745377064,0.9998984381028483
0.42499999999999993,0.982148905124792,21+1,21-1,0.4216965034285822,1.0224976928693507e-05,1.716213561977091,0.9999792567120643
0.42499999999999993,0.982148905124792,21+1,21-1,0.5623413251903491,1.2407757921623664e-05,1.9556431950772222,0.9999953917786025
0.42499999999999993,0.982148905124792,21+1,21-1,0.7498942093324559,1.4772616991323884e-05,2.158886604997852,0.9999987149135895
0.42499999999999993,0.982148905124792,21+1,21-1,1.0,1.7236109179197183e-05,2.304267152396177,0.9999994845046304
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0001,1.8452751912525764e-11,0.0042513767155179785,0.026358572833357234
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0001333521432163324,2.4606319566310812e-11,0.005668986872912929,0.034992393244932286
0.42499999999999993,0.7145703718844824,32+2,32+0,0.00017782794100389227,3.281159538103171e-11,0.00755915522765643,0.046385305282730986
0.42499999999999993,0.7145703718844824,32+2,32+0,0.00023713737056616554,4.37523711972679e-11,0.010079299333426415,0.061366425542954996
0.42499999999999993,0.7145703718844824,32+2,32+0,0.00031622776601683794,5.834011165094715e-11,0.013439190537469475,0.08097405433290032
0.42499999999999993,0.7145703718844824,32+2,32+0,0.00042169650342858224,7.77895874653948e-11,0.01791829979692945,0.1064777101413204
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0005623413251903491,1.0371950062252061e-10,0.023888839169349137,0.13937637164169958
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0007498942093324559,1.382862556040124e-10,0.03184632921021202,0.1813481587595847
0.42499999999999993,0.7145703718844824,32+2,32+0,0.001,1.8436161026690328e-10,0.04245007930628893,0.23411382323618213
0.42499999999999993,0.7145703718844824,32+2,32+0,0.001333521432163324,2.457682714602784e-10,0.05657666926095438,0.2991642286219587
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0017782794100389228,3.2759175232673255e-10,0.07539038305695414,0.3773008282043755
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0023713737056616554,4.365921420694945e-10,0.1004355686577056,0.4679699409741209
0.42499999999999993,0.7145703718844824,32+2,32+0,0.0031622776601683794,5.817459618820842e-10,0.1337570392648918,0.5684708707743193
0.42499999999999993,0.7145703718844824,32+2,32+0,0.004216965034285823,7.749559484864422e-10,0.1780557672536714,0.6733145117870014
0.42499999999999993,0.7145703718844824,32+2,32+0,0.005623413251903491,1.0319750417142777e-09,0.23688797098977263,0.774268946873161
0.42499999999999993,0.7145703718844824,32+2,32+0,0.007498942093324558,1.3735990171739663e-09,0.314915693471573,0.8617475141930433
0.42499999999999993,0.7145703718844824,32+2,32+0,0.01,1.8271878403680212e-09,0.4182150705754859,0.9277572126964069
0.42499999999999993,0.7145703718844824,32+2,32+0,0.01333521432163324,2.4285745253841086e-09,0.5546428387722613,0.9693439036821474
0.42499999999999993,0.7145703718844824,32+2,32+0,0.01778279410038923,3.2244041056408765e-09,0.734249163668633,0.9900821940542496
0.42499999999999993,0.7145703718844824,32+2,32+0,0.023713737056616554,4.274900778938102e-09,0.9697007912398417,0.9977409474152497
0.42499999999999993,0.7145703718844824,32+2,32+0,0.03162277660168379,5.6569670365717725e-09,1.2766360330442903,0.9996716205522885
0.42499999999999993,0.7145703718844824,32+2,32+0,0.042169650342858224,7.467343828025478e-09,1.6738039906937632,0.9999729228576424
0.42499999999999993,0.7145703718844824,32+2,32+0,0.05623413251903491,9.82526725740692e-09,2.182738148585039,0.9999988937650715
0.42499999999999993,0.7145703718844824,32+2,32+0,0.07498942093324558,1.2873610937136267e-08,2.8265824046694816,0.9999999806377595
0.42499999999999993,0.7145703718844824,32+2,32+0,0.1,1.6776906534288195e-08,3.6275562862799773,0.9999999998737312
0.42499999999999993,0.7145703718844824,32+2,32+0,0.1333521432163324,2.1713993324195097e-08,4.602500574197192,0.999999999999724
0.42499999999999993,0.7145703718844824,32+2,32+0,0.1778279410038923,2.786266911914847e-08,5.756151474661399,0.9999999999999998
0.42499999999999993,0.7145703718844824,32+2,32+0,0.23713737056616552,3.537420141103813e-08,7.072485924589897,1.0
0.42499999999999993,0.7145703718844824,32+2,32+0,0.31622776601683794,4.433773691822966e-08,8.505833716668466,1.0
0.42499999999999993,0.7145703718844824,32+2,32+0,0.4216965034285822,5.4739102807634815e-08,9.975250477182577,1.0
0.42499999999999993,0.7145703718844824,32+2,32+0,0.5623413251903491,6.6424554423986e-08,11.366901618245883,1.0
0.42499999999999993,0.7145703718844824,32+2,32+0,0.7498942093324559,7.9084755483083e-08,12.548225415419115,1.0
0.42499999999999993,0.7145703718844824,32+2,32+0,1.0,9.227298593858507e-08,13.393229444601559,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0001,6.210996963455186e-08,0.009485427071664939,0.057857456706520385
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0001333521432163324,8.282221363655968e-08,0.012648317274958288,0.07639586204177479
0.42499999999999993,0.7145703718844824,32+2,30+0,0.00017782794100389227,1.1044028567867609e-07,0.016865552133644282,0.10054781954180135
0.42499999999999993,0.7145703718844824,32+2,30+0,0.00023713737056616554,1.472657552317351e-07,0.02248835263450626,0.13176988226136
0.42499999999999993,0.7145703718844824,32+2,30+0,0.00031622776601683794,1.9636651380204452e-07,0.029984748535709295,0.17171644992528073
0.42499999999999993,0.7145703718844824,32+2,30+0,0.00042169650342858224,2.6183134842236464e-07,0.03997827935398456,0.22212616786216036
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0005623413251903491,3.4910863510839195e-07,0.053299403212257145,0.2845832415497568
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0007498942093324559,4.6545659840638135e-07,0.07105369705796465,0.36010011552668475
0.42499999999999993,0.7145703718844824,32+2,30+0,0.001,6.205412650501032e-07,0.09471217405327909,0.44848935602119805
0.42499999999999993,0.7145703718844824,32+2,30+0,0.001333521432163324,8.272294533571718e-07,0.1262306086105347,0.5475736562514966
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0017782794100389228,1.1026384512183033e-06,0.16820668415042941,0.6524593931026526
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0023713737056616554,1.4695219886532682e-06,0.22408606097561312,0.7553616412999934
0.42499999999999993,0.7145703718844824,32+2,30+0,0.0031622776601683794,1.9580940663377584e-06,0.2984310086278426,0.8466599582556107
0.42499999999999993,0.7145703718844824,32+2,30+0,0.004216965034285823,2.6084180103205e-06,0.3972677812364293,0.9175948287444797
0.42499999999999993,0.7145703718844824,32+2,30+0,0.005623413251903491,3.4735165144110963e-06,0.5285308085675962,0.9638781383398791
0.42499999999999993,0.7145703718844824,32+2,30+0,0.007498942093324558,4.623385912906242e-06,0.7026217726705156,0.9879018508216721
0.42499999999999993,0.7145703718844824,32+2,30+0,0.01,6.150116894209437e-06,0.9330973982463592,0.9971567964808701
0.42499999999999993,0.7145703718844824,32+2,30+0,0.01333521432163324,8.174319512986224e-06,1.237487183573312,0.9995800442837102
0.42499999999999993,0.7145703718844824,32+2,30+0,0.01778279410038923,1.0852995913034365e-05,1.6382144797914557,0.999966137594777
0.42499999999999993,0.7145703718844824,32+2,30+0,0.023713737056616554,1.4388854238610138e-05,2.1635406015814906,0.9999987519478716
0.42499999999999993,0.7145703718844824,32+2,30+0,0.03162277660168379,1.9040739968255565e-05,2.848356849747167,0.9999999831135432
0.42499999999999993,0.7145703718844824,32+2,30+0,0.042169650342858224,2.51342726877824e-05,3.734495140841229,0.9999999999355109
0.42499999999999993,0.7145703718844824,32+2,30+0,0.05623413251903491,3.307078824349573e-05,4.869999746052093,0.9999999999999486
0.42499999999999993,0.7145703718844824,32+2,30+0,0.07498942093324558,4.3331183781309726e-05,6.306507998615939,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.1,5.646925511955938e-05,8.093594829240187,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.1333521432163324,7.308695594043885e-05,10.268834418858228,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.1778279410038923,9.37827344740476e-05,12.842793918276666,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.23713737056616552,0.00011906574075787096,15.779723591232193,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.31622776601683794,0.00014923603301612146,18.97772669937047,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.4216965034285822,0.00018424590702360177,22.256204814204054,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.5623413251903491,0.00022357787487848493,25.361176754134096,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,0.7498942093324559,0.0002661907440632745,27.99687842818435,1.0
0.42499999999999993,0.7145703718844824,32+2,30+0,1.0,0.00031058090315757653,29.882202790247263,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0001,7.370613341787299e-09,0.02666177168750604,0.15424101877152127
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0001333521432163324,9.8285430892626e-09,0.035552067910937436,0.20018932113382237
0.42499999999999993,0.5228851362802492,43+3,43+1,0.00017782794100389227,1.3105990034830324e-08,0.047405930905757954,0.25759491530732104
0.42499999999999993,0.5228851362802492,43+3,43+1,0.00023713737056616554,1.7476082288978905e-08,0.0632105775564293,0.32777607494761096
0.42499999999999993,0.5228851362802492,43+3,43+1,0.00031622776601683794,2.3302887684949868e-08,0.08428155248322816,0.41113399220980656
0.42499999999999993,0.5228851362802492,43+3,43+1,0.00042169650342858224,3.1071624110188856e-08,0.1123715093207902,0.5064104691050053
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0005623413251903491,4.142885238558583e-08,0.14981471142933925,0.6098849540141998
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0007498942093324559,5.5235908734505364e-08,0.19971873002658086,0.7148870296529726
0.42499999999999993,0.5228851362802492,43+3,43+1,0.001,7.363986416704773e-08,0.2662183095771377,0.8122603227555657
0.42499999999999993,0.5228851362802492,43+3,43+1,0.001333521432163324,9.816762882849503e-08,0.3548107682786993,0.8924007720082252
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0017782794100389228,1.3085051767914861e-07,0.4727977111887711,0.948731340130189
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0023713737056616554,1.743887243762574e-07,0.6298642486991011,0.9808901963010003
0.42499999999999993,0.5228851362802492,43+3,43+1,0.0031622776601683794,2.32367755687887e-07,0.8388340721395771,0.9948592172094486
0.42499999999999993,0.5228851362802492,43+3,43+1,0.004216965034285823,3.095419415103257e-07,1.1166458612884178,0.999102675382515
0.42499999999999993,0.5228851362802492,43+3,43+1,0.005623413251903491,4.122035047622136e-07,1.485601822814792,0.999911659469396
0.42499999999999993,0.5228851362802492,43+3,43+1,0.007498942093324558,5.486589366313425e-07,1.9749391507707734,0.9999959179394272
0.42499999999999993,0.5228851362802492,43+3,43+1,0.01,7.298366735763838e-07,2.622763277424427,0.9999999303168772
