alpha,chi,q,status,residual,discriminant_normalized,omega_res_M,radius_M,radius_over_cloud,eta_M,delta_gamma_M,analytic_q
0.044887069682833,0.6094333333333333,1.4357913286493609,root_q_gt_1,1.5586746217516926e-16,1.0941344768601967e-16,4.154057338500565e-10,2416749.860218253,1217.3465247081035,1.0122201185703051e-14,2.02444023714061e-14,1.4357913286493604
0.044887069682833,0.6144277777777778,1.4066393791364649,root_q_gt_1,1.5464848989012929e-16,1.0770878866150429e-16,4.188100780927155e-10,2394007.961323402,1205.891151506009,1.0201986528047726e-14,2.040397305609545e-14,1.4066393791364644
0.044887069682833,0.6194222222222222,1.3786194657529005,root_q_gt_1,3.068994524477306e-16,3.1813632877226594e-16,4.2221442233537445e-10,2371844.866749062,1194.7273291340846,1.0281685404510338e-14,2.0563370809020683e-14,1.3786194657529012
0.044887069682833,0.6244166666666666,1.3516665430143218,root_q_gt_1,1.5227069248127117e-16,1.0442209931898249e-16,4.2561876657803334e-10,2350235.6029402143,1183.842478106587,1.03612966141602e-14,2.0722593228320396e-14,1.3516665430143218
0.044887069682833,0.6294111111111111,1.3257204483181309,root_q_gt_1,0.0,0.0,4.290231108206924e-10,2329156.7227773676,1173.2247878220564,1.0440818932617753e-14,2.0881637865235506e-14,1.325720448318132
0.044887069682833,0.6344055555555556,1.3007254519058296,root_q_gt_1,1.4996997636211787e-16,2.0258086268430446e-16,4.324274550633513e-10,2308586.185188129,1162.8631559221892,1.0520251111012062e-14,2.1040502222024128e-14,1.30072545190583
0.044887069682833,0.6394,1.2766298556821059,root_q_gt_1,1.488474112084956e-16,1.9955946987274323e-16,4.358317993060102e-10,2288503.2463083384,1152.7471334683673,1.0599591874876853e-14,2.1199183749753703e-14,1.2766298556821059
0.044887069682833,0.6443944444444445,1.2533856348115429,root_q_gt_1,1.4774280931459677e-16,9.830429211076324e-17,4.392361435486692e-10,2268888.3608947247,1142.8668752820056,1.0678839922980585e-14,2.1357679845961167e-14,1.253385634811543
0.044887069682833,0.6493888888888889,1.2309481168630476,root_q_gt_1,1.4665576326608836e-16,9.686302851816935e-17,4.426404877913281e-10,2249723.092857348,1133.2130948786448,1.075799392608558e-14,2.1515987852171164e-14,1.2309481168630472
0.044887069682833,0.6543833333333333,1.2092756939901748,root_q_gt_1,1.4558587832905208e-16,9.54549108545001e-17,4.460448320339871e-10,2230990.033922598,1123.777023497509,1.083705252563074e-14,2.1674105051261482e-14,1.2092756939901756
0.044887069682833,0.6593777777777777,1.1883295642446374,root_q_gt_1,1.4453277198152797e-16,9.407894501069879e-17,4.49449176276646e-10,2212672.7295600013,1114.5503727899284,1.0916014332331941e-14,2.183202866466388e-14,1.1883295642446374
0.044887069682833,0.6643722222222223,1.168073498638199,root_q_gt_1,2.869921469339086e-16,2.7820252296675746e-16,4.5285352051930493e-10,2194755.611411457,1105.5253007831195,1.0994877924693582e-14,2.1989755849387157e-14,1.1680734986381989
0.044887069682833,0.6693666666666667,1.1484736310102708,root_q_gt_1,9.973279635789416e-16,1.005616457015499e-15,4.562578647619639e-10,2177223.93555273,1096.694380781741,1.107364184742425e-14,2.214728369484848e-14,1.1484736310102683
0.044887069682833,0.6743611111111111,1.1294982681364056,root_q_gt_1,2.8294094640544326e-16,2.704037073311362e-16,4.5966220900462277e-10,2160063.7259958046,1088.050572909337,1.115230460974857e-14,2.2304609219497133e-14,1.1294982681364054
0.044887069682833,0.6793555555555556,1.1111177178373213,root_q_gt_1,0.0,0.0,4.630665532472818e-10,2143261.722909257,1079.5871980263043,1.123086468360685e-14,2.24617293672137e-14,1.1111177178373217
0.044887069682833,0.68435,1.093304133126769,root_q_gt_1,0.0,0.0,4.664708974899407e-10,2126805.3350933455,1071.2979137910133,1.1309320501732899e-14,2.2618641003465798e-14,1.093304133126769
0.044887069682833,0.6893444444444444,1.0760313706770483,root_q_gt_1,4.1563948041704964e-16,3.457887366363119e-16,4.698752417325996e-10,2110682.596298503,1063.1766926568969,1.1387670455599755e-14,2.277534091119952e-14,1.076031370677049
0.044887069682833,0.6943388888888888,1.0592748620886712,root_q_gt_1,8.256063822225753e-16,7.674425354725296e-16,4.732795859752586e-10,2094882.125021351,1055.2178016212088,1.1465912893221943e-14,2.2931825786443866e-14,1.0592748620886698
0.044887069682833,0.6993333333333334,1.0430114966305128,root_q_gt_1,1.3666974252171375e-16,1.6824203882150588e-16,4.766839302179175e-10,2079393.0874521115,1047.4157835611834,1.1544046116801306e-14,2.3088092233602608e-14,1.0430114966305122
0.044887069682833,0.7043277777777778,1.0272195142731135,root_q_gt_1,1.3575223951784033e-16,8.299535375034735e-17,4.800882744605765e-10,2064205.1632822761,1039.765440010937,1.1622068380202908e-14,2.3244136760405813e-14,1.0272195142731135
0.044887069682833,0.7093222222222222,1.0118784079734935,root_q_gt_1,6.742413642921791e-16,6.551496875699416e-16,4.834926187032354e-10,2049308.5141120593,1032.2618152479167,1.1699977886244938e-14,2.339995577248989e-14,1.0118784079734942
0.044887069682833,0.7143166666666667,0.996968834288447,physical_root,2.679151380155737e-16,3.232617212300134e-16,4.868969629458944e-10,2034693.754224274,1024.9001815713425,1.1777772783785822e-14,2.355554556757165e-14,0.9969688342884475
0.044887069682833,0.7193111111111111,0.9824725314966506,physical_root,1.3307986246483057e-16,1.5951974874271516e-16,4.903013071885533e-10,2020351.923515159,1017.676025667133,1.1855451164589029e-14,2.371090232917806e-14,0.9824725314966501
0.044887069682833,0.7243055555555555,0.9683722445005535,physical_root,0.0,0.0,4.937056514312122e-10,2006274.4623938294,1010.5850359644518,1.1933011059944543e-14,2.3866022119889086e-14,0.9683722445005531
0.044887069682833,0.7293,0.954651655858385,physical_root,2.627248359609578e-16,2.331434920047376e-16,4.971099956738712e-10,1992453.1884807572,1003.6230908984458,1.2010450437022866e-14,2.4020900874045738e-14,0.9546516558583856
0.044887069682833,0.7342944444444445,0.9412953223664039,physical_root,1.3052218701755902e-16,1.5344701853574435e-16,5.005143399165302e-10,1978880.2749523085,996.7862480021237,1.208776719493502e-14,2.4175534389870042e-14,0.9412953223664039
0.044887069682833,0.7392888888888889,0.928288616672899,physical_root,1.2969396687898571e-16,7.575291032397092e-17,5.039186841591891e-10,1965548.2303931417,990.0707337577618,1.216495916046856e-14,2.4329918320937124e-14,0.9282886166728995
0.044887069682833,0.7442833333333333,0.9156176734595703,physical_root,1.2887752872279254e-16,1.4960433211427977e-16,5.07323028401848e-10,1952449.880031427,983.4729341448541,1.2242024083466127e-14,2.448404816693225e-14,0.9156176734595706
0.044887069682833,0.7492777777777778,0.9032693397736574,physical_root,1.280726504183214e-16,1.4774152058962704e-16,5.10727372644507e-10,1939578.348243561,976.9893858275229,1.2318959631808504e-14,2.4637919263617005e-14,0.9032693397736565
0.044887069682833,0.7542722222222222,0.891231129136446,physical_root,1.2727911636560101e-16,1.4591638890102993e-16,5.14131716887166e-10,1926927.0422255262,970.6167679295818,1.2395763385959718e-14,2.479152677191944e-14,0.8912311291364466
0.044887069682833,0.7592666666666666,0.87949117909114,physical_root,1.2649671732561816e-16,1.4412797374257204e-16,5.175360611298249e-10,1914489.6367373802,964.3518943501487,1.2472432833025799e-14,2.49448656660516e-14,0.8794911790911404
0.044887069682833,0.7642611111111111,0.8680382118861816,physical_root,2.514505005228212e-16,2.135630166555658e-16,5.209404053724838e-10,1902260.0598357178,958.1917065769115,1.2548965360272425e-14,2.5097930720544855e-14,0.868038211886182
0.044887069682833,0.7692555555555556,0.8568614980195587,physical_root,1.249645181899709e-16,7.032880088090419e-17,5.243447496151428e-10,1890232.479516451,952.133266957933,1.262535824803944e-14,2.5250716496078882e-14,0.8568614980195588
0.044887069682833,0.77425,0.8459508223956178,physical_root,1.2421433004502139e-16,1.3897387683652884e-16,5.277490938578017e-10,1878401.2911969183,946.1737523962358,1.2701608661981107e-14,2.540321732396221e-14,0.8459508223956177
0.044887069682833,0.7792444444444444,0.8352964528691394,physical_root,0.0,0.0,5.311534381004607e-10,1866761.1059723564,940.3104484344434,1.2777713644551319e-14,2.5555427289102638e-14,0.8352964528691398
0.044887069682833,0.7842388888888889,0.8248891109719514,physical_root,1.2274485010702487e-16,1.3570515016910964e-16,5.345577823431196e-10,1855306.739587125,934.5407436994504,1.2853670105640779e-14,2.5707340211281554e-14,0.8248891109719513
0.044887069682833,0.7892333333333333,0.8147199446356114,physical_root,0.0,0.0,5.379621265857786e-10,1844033.202065875,928.8621246795157,1.2929474812259436e-14,2.5858949624518872e-14,0.8147199446356118
0.044887069682833,0.7942277777777778,0.8047805027398931,physical_root,2.426307914771111e-16,2.6512556336455683e-16,5.413664708284375e-10,1832935.687954149,923.2721708083324,1.3005124377141223e-14,2.6010248754282453e-14,0.8047805027398934
0.044887069682833,0.7992222222222222,0.7950627113310709,physical_root,0.0,0.0,5.447708150710964e-10,1822009.5671216901,917.7685498325424,1.30806152461286e-14,2.61612304922572e-14,0.7950627113310708
0.044887069682833,0.8042166666666667,0.7855588513666373,physical_root,1.1992464001957054e-16,1.2954081265500082e-16,5.481751593137554e-10,1811250.376085147,912.3490134408765,1.3155943684171617e-14,2.631188736834323e-14,0.7855588513666373
0.044887069682833,0.8092111111111111,0.7762615378541216,physical_root,1.192433829107222e-16,1.2807322540256143e-16,5.515795035564143e-10,1800653.8098098151,907.0113931345907,1.3231105759749095e-14,2.6462211519498194e-14,0.7762615378541216
0.044887069682833,0.8142055555555555,0.7671637002612414,physical_root,1.1857134151445773e-16,1.2663368275293112e-16,5.549838477990733e-10,1790215.7139526415,901.7535963201727,1.3306097327486569e-14,2.661219465497314e-14,0.7671637002612416
0.044887069682833,0.8192,0.7582585640828577,physical_root,2.358167475578175e-16,2.504430965459521e-16,5.583881920417323e-10,1779932.0775109583,896.5736026064195,1.3380914008706685e-14,2.6761828017413363e-14,0.7582585640828581
0.044887069682833,0.8241944444444445,0.7495396334570583,physical_root,0.0,0.0,5.617925362843912e-10,1769799.0258432387,891.4694602889055,1.3455551169600333e-14,2.6911102339200666e-14,0.7495396334570584
0.044887069682833,0.8291888888888889,0.7410006747282742,physical_root,1.1660911722521576e-16,1.2247706918738317e-16,5.6519688052705e-10,1759812.8140296687,886.439283005622,1.3530003896649466e-14,2.7060007793298935e-14,0.7410006747282742
0.044887069682833,0.8341833333333333,0.7326357008595681,physical_root,1.1597257052167004e-16,6.057178069219345e-17,5.686012247697089e-10,1749969.820541427,881.4812465481156,1.360426696886242e-14,2.7208533937724844e-14,0.7326357008595682
0.044887069682833,0.8391777777777778,0.7244389565990483,physical_root,1.153445818133371e-16,1.198351345504256e-16,5.72005569012368e-10,1740266.5411882454,876.5935858128003,1.3678334826296924e-14,2.7356669652593852e-14,0.7244389565990484
0.044887069682833,0.8441722222222222,0.7164049043066982,physical_root,1.1472503558894442e-16,5.927562975614012e-17,5.754099132550269e-10,1730699.5833140744,871.774591877243,1.3752201534240034e-14,2.7504403068480064e-14,0.7164049043066983
0.044887069682833,0.8491666666666666,0.7085282103474864,physical_root,1.1411382190599957e-16,1.1729142758853139e-16,5.788142574976858e-10,1721265.6602103685,867.0226091860666,1.3825860742282918e-14,2.7651721484565832e-14,0.7085282103474863
0.044887069682833,0.8541611111111111,0.7008037319542952,physical_root,1.1351083655580175e-16,1.1605515045004753e-16,5.822186017403448e-10,1711961.5857156431,862.3360328306815,1.389930563736457e-14,2.7798611274729143e-14,0.7008037319542952
0.044887069682833,0.8591555555555556,0.693226504459436,physical_root,3.3874794381934764e-16,2.871049001883076e-16,5.856229459830037e-10,1702784.2689682925,857.7133059062145,1.3972528889652064e-14,2.7945057779304136e-14,0.6932265044594359
0.044887069682833,0.86415,0.685791728785896,physical_root,1.123291639985406e-16,1.1365140881374874e-16,5.890272902256627e-10,1693730.709277111,853.1529169277285,1.4045522589863853e-14,2.809104517972771e-14,0.6857917287858966
0.044887069682833,0.8691444444444445,0.6784947590781727,physical_root,2.346756283275353e-15,2.3621444610416488e-15,5.924316344683216e-10,1684797.9910702542,848.6533972859513,1.4118278176308992e-14,2.823655635261805e-14,0.6784947590781754
0.044887069682833,0.8741388888888889,0.6713310903365266,physical_root,2.223586165821173e-16,2.2267307230908197e-16,5.958359787109806e-10,1675983.2788781296,844.2133187200976,1.419078634948576e-14,2.8381572698971514e-14,0.6713310903365265
0.044887069682833,0.8791333333333333,0.6642963458962465,physical_root,2.212322401732386e-16,2.2042284751117606e-16,5.992403229536395e-10,1667283.8122985,839.8312907817284,1.426303697152431e-14,2.8526073943048615e-14,0.6642963458962465
0.044887069682833,0.8841277777777777,0.6573862645631607,physical_root,2.2012134288377168e-16,2.182147393732635e-16,6.026446671962984e-10,1658696.9008822262,835.5059582586375,1.43350189470277e-14,2.867003789405539e-14,0.657386264563161
0.044887069682833,0.8891222222222223,0.6505966871747719,physical_root,4.38051631900445e-16,4.320961373401313e-16,6.060490114389574e-10,1650219.9188645435,831.2359985209313,1.4406720080893005e-14,2.8813440161786024e-14,0.6505966871747724
0.044887069682833,0.8941166666666667,0.6439235422993347,physical_root,2.1794556996680319e-16,2.1392220488397888e-16,6.094533556816163e-10,1641850.2996483056,827.0201187421704,1.447812690739562e-14,2.895625381479123e-14,0.6439235422993346
0.044887069682833,0.8991111111111111,0.6373628307061974,physical_root,0.0,0.0,6.128576999242753e-10,1633585.5299200884,822.8570529355794,1.4549224483053825e-14,2.909844896610765e-14,0.6373628307061976
0.044887069682833,0.9041055555555556,0.6309106081309321,physical_root,0.0,0.0,6.162620441669343e-10,1625423.1432445499,818.7455587274477,1.461999613336559e-14,2.923999226673118e-14,0.6309106081309324
0.044887069682833,0.9091,0.6245629657040122,physical_root,2.1479596542494623e-16,2.0778395754498065e-16,6.196663884095932e-10,1617360.7129323853,814.6844137646304,1.469042314012466e-14,2.9380846280249327e-14,0.6245629657040127
0.044887069682833,0.9140944444444444,0.6183160071910129,physical_root,2.13776428049345e-16,2.0581612962389497e-16,6.230707326522521e-10,1609395.8439058096,810.6724116170926,1.4760484351229267e-14,2.952096870245854e-14,0.6183160071910132
0.044887069682833,0.9190888888888888,0.6121658218719018,physical_root,0.0,0.0,6.26475076894911e-10,1601526.1631818195,806.7083569842121,1.483015568798323e-14,2.966031137596646e-14,0.6121658218719016
0.044887069682833,0.9240833333333334,0.6061084514137078,physical_root,0.0,0.0,6.2987942113757e-10,1593749.3084403062,802.7910599363968,1.4899409514729592e-14,2.9798819029459185e-14,0.6061084514137078
0.044887069682833,0.9290777777777778,0.6001398483770196,physical_root,8.43238520973821e-16,9.006440439421654e-16,6.33283765380229e-10,1586062.9139129613,798.9193288071546,1.496821382040258e-14,2.9936427640805183e-14,0.6001398483770205
0.044887069682833,0.9340722222222222,0.5942558228944604,physical_root,2.098518329725206e-16,1.9832858274937653e-16,6.366881096228879e-10,1578464.5924718848,795.0919611709053,1.503653113812564e-14,3.0073062276251285e-14,0.5942558228944607
0.044887069682833,0.9390666666666667,0.5884519723112162,physical_root,2.0891004880788924e-16,1.965524382258688e-16,6.400924538655469e-10,1570951.9122304276,791.3077320565379,1.5104317091925768e-14,3.020863418385153e-14,0.5884519723112163
0.044887069682833,0.9440611111111111,0.5827235857196785,physical_root,2.0798469459955248e-16,1.9481506070491627e-16,6.434967981082059e-10,1563522.365042449,787.5653780801011,1.5171518399271848e-14,3.03430367985437e-14,0.5827235857196791
0.044887069682833,0.9490555555555555,0.5770655104809301,physical_root,2.070763298255364e-15,2.0277293703180384e-15,6.469011423508647e-10,1556173.3227170955,783.8635753896507,1.5238070056304985e-14,3.0476140112610034e-14,0.5770655104809319
0.044887069682833,0.95405,0.5714719592913978,physical_root,2.0618570588231086e-16,1.9145948321752856e-16,6.503054865935237e-10,1548901.9739980828,780.2009079209407,1.5303891253669882e-14,3.060778250733976e-14,0.5714719592913982
0.044887069682833,0.9590444444444445,0.5659362205641069,physical_root,2.053138404832724e-16,1.8984371679835663e-16,6.537098308361826e-10,1541705.2302335477,776.5758198821727,1.5368879240954684e-14,3.0737758481909375e-14,0.565936220564107
0.044887069682833,0.9640388888888889,0.5604502039663795,physical_root,2.0446213475070384e-16,1.882719220353472e-16,6.571141750788416e-10,1534579.5776240889,772.9865413295223,1.5432899713834107e-14,3.086579942766821e-14,0.5604502039663796
0.044887069682833,0.9690333333333333,0.5550036880079259,physical_root,3.054488509411495e-15,3.0813298565257674e-15,6.605185193215006e-10,1527520.8328483352,769.4309650727437,1.5495770950659162e-14,3.099154190131823e-14,0.5550036880079238
0.044887069682833,0.9740277777777778,0.5495829878063626,physical_root,2.0282803778551447e-16,2.7791181591067176e-16,6.639228635641595e-10,1520523.710543844,765.9064288099959,1.5557235850306103e-14,3.111447170061221e-14,0.5495829878063627
0.044887069682833,0.9790222222222222,0.544168379968535,physical_root,0.0,0.0,6.673272078068185e-10,1513580.9872598827,762.409294000613,1.5616908173451355e-14,3.123381634690271e-14,0.5441683799685354
